"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#WeeklyAddressÌ†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/riqEiBNwk2",FALSE,37355,NA,2017-10-13 22:01:57,FALSE,NA,"918960024256434176",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",9831,FALSE,FALSE,NA,NA
"Today, I announced our strategy to confront the Iranian regime‚Äôs hostile actions and to ensure that they never acqu‚Ä¶ https://t.co/nKOKERavGW",FALSE,62390,NA,2017-10-13 18:09:00,TRUE,NA,"918901399080935424",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",16867,FALSE,FALSE,NA,NA
"""Consumer confidence soars to highest level since 2004""
Ì†ΩÌ≥àhttps://t.co/RvxCPAFI2A https://t.co/U8MS9K45fX",FALSE,43240,NA,2017-10-13 17:41:36,FALSE,NA,"918894502185787392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10382,FALSE,FALSE,NA,NA
"In America, we don't worship government - we worship God. 
#ValuesVotersSummit https://t.co/YQ3iDlWylK",FALSE,75038,NA,2017-10-13 17:07:15,FALSE,NA,"918885859230875649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19902,FALSE,FALSE,NA,NA
"I have no greater privilege than to serve as your Commander-in-Chief. HAPPY BIRTHDAY to the incredible men and wome‚Ä¶ https://t.co/cxkez6oPXx",FALSE,69270,NA,2017-10-13 16:30:28,TRUE,NA,"918876603148652544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15994,FALSE,FALSE,NA,NA
"The wonderful people of Puerto Rico, with their unmatched spirit, know how bad things were before the H's. I will always be with them!",FALSE,60665,NA,2017-10-13 12:01:02,FALSE,NA,"918808798059483136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11639,FALSE,FALSE,NA,NA
"Hard to believe that the Democrats, who have gone so far LEFT that they are no longer recognizable, are fighting so hard for Sanctuary crime",FALSE,88789,NA,2017-10-13 11:51:30,FALSE,NA,"918806396875010048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22032,FALSE,FALSE,NA,NA
"ObamaCare is a broken mess. Piece by piece we will now begin the process of giving America the great HealthCare it deserves!",FALSE,73328,NA,2017-10-13 11:14:12,FALSE,NA,"918797009133465600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15123,FALSE,FALSE,NA,NA
"Sadly, they and others are Fake News, and the public is just beginning to figure it out! https://t.co/8B8AyA7V1s",FALSE,49548,NA,2017-10-13 11:10:30,FALSE,NA,"918796079243677696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11549,FALSE,FALSE,NA,NA
"The Democrats ObamaCare is imploding. Massive subsidy payments to their pet insurance companies has stopped. Dems should call me to fix!",FALSE,61776,NA,2017-10-13 09:36:54,FALSE,NA,"918772522983874561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13896,FALSE,FALSE,NA,NA
"It is time to take care of OUR COUNTRY, to rebuild OUR COMMUNITIES, and to protect our GREAT AMERICAN WORKERS!‚Ä¶ https://t.co/YpEA52VOkd",FALSE,65908,NA,2017-10-13 01:18:23,TRUE,NA,"918647067224035334",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",15887,FALSE,FALSE,NA,NA
"People are just now starting to find out how dishonest and disgusting (FakeNews) @NBCNews is. Viewers beware. May be worse than even @CNN!",FALSE,85227,NA,2017-10-13 00:12:59,FALSE,NA,"918630610167529472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21928,FALSE,FALSE,NA,NA
"Happy #NationalFarmersDay!
Ì†ΩÌ≥∏https://t.co/dN39R1IMlA https://t.co/QbUG1pztaI",FALSE,48548,NA,2017-10-12 20:19:32,FALSE,NA,"918571860308254720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10789,FALSE,FALSE,NA,NA
"We need a tax system that is FAIR to working FAMILIES &amp; that encourages companies to STAY in AMERICA, GROW in AMERI‚Ä¶ https://t.co/JshQ8cLMS3",FALSE,66062,NA,2017-10-12 18:17:40,TRUE,NA,"918541193037967361",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",15237,FALSE,FALSE,NA,NA
"The time has come to take action to IMPROVE access, INCREASE choices, and LOWER COSTS for HEALTHCARE! 
‚û°Ô∏è‚Ä¶ https://t.co/XyZbdtaRBu",FALSE,50495,NA,2017-10-12 17:06:26,TRUE,NA,"918523263554412544",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",12644,FALSE,FALSE,NA,NA
"The Fake News Is going all out in order to demean and denigrate! Such hatred!",FALSE,78586,NA,2017-10-12 12:45:29,FALSE,NA,"918457595618365441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16692,FALSE,FALSE,NA,NA
"...We cannot keep FEMA, the Military &amp; the First Responders, who have been amazing (under the most difficult circumstances) in P.R. forever!",FALSE,63683,NA,2017-10-12 11:07:00,FALSE,NA,"918432809282342912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13307,FALSE,FALSE,NA,NA
"...accountability say the Governor. Electric and all infrastructure was disaster before hurricanes. Congress to decide how much to spend....",FALSE,49610,NA,2017-10-12 10:58:53,FALSE,NA,"918430769776914432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10035,FALSE,FALSE,NA,NA
"""Puerto Rico survived the Hurricanes, now a financial crisis looms largely of their own making."" says Sharyl Attkisson. A total lack of.....",FALSE,46205,NA,2017-10-12 10:49:42,FALSE,NA,"918428456869916672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10083,FALSE,FALSE,NA,NA
"Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!",FALSE,36735,NA,2017-10-12 10:04:11,FALSE,NA,"918417002733154305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6644,FALSE,FALSE,NA,NA
"In even the darkest moments, the light of our people has shown through their goodness, their courage and their love‚Ä¶ https://t.co/SE1jMwLq5c",FALSE,59457,NA,2017-10-12 00:40:57,TRUE,NA,"918275261011038210",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",13320,FALSE,FALSE,NA,NA
"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!",FALSE,86640,NA,2017-10-12 00:09:42,FALSE,NA,"918267396493922304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20188,FALSE,FALSE,NA,NA
"Joining @SeanHannity tonight at 9pmE on @FoxNews. Enjoy! https://t.co/RCfiJus5Rw",FALSE,30940,NA,2017-10-11 23:56:08,FALSE,NA,"918263984029085697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5546,FALSE,FALSE,NA,NA
"We need a tax system that is FAIR to working families &amp; that encourages companies to STAY in America, GROW in Ameri‚Ä¶ https://t.co/FwveAqBzkv",FALSE,55613,NA,2017-10-11 23:28:49,TRUE,NA,"918257107182473216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12164,FALSE,FALSE,NA,NA
"I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!",FALSE,57023,NA,2017-10-11 21:32:07,FALSE,NA,"918227740700102657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10341,FALSE,FALSE,NA,NA
"Join me LIVE at 5:45pmE from Harrisburg, Pennsylvania! 
#TaxReform #USAÌ†ºÌ∑∫Ì†ºÌ∑∏
https://t.co/fDUEMpRTcE https://t.co/1mMjl1HNpl",FALSE,27259,NA,2017-10-11 21:18:49,FALSE,NA,"918224393062551552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5019,FALSE,FALSE,NA,NA
"Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to last Sunday‚Äôs tragedy.",FALSE,112553,NA,2017-10-11 19:49:21,FALSE,NA,"918201878479073280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19025,FALSE,FALSE,NA,NA
"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!",FALSE,98276,NA,2017-10-11 13:55:44,FALSE,NA,"918112884630093825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23178,FALSE,FALSE,NA,NA
"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!",FALSE,72959,NA,2017-10-11 13:45:22,FALSE,NA,"918110279367643137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18898,FALSE,FALSE,NA,NA
"It is about time that Roger Goodell of the NFL is finally demanding that all players STAND for our great National Anthem-RESPECT OUR COUNTRY",FALSE,103898,NA,2017-10-11 10:47:10,FALSE,NA,"918065431939829760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20232,FALSE,FALSE,NA,NA
"The Democrats want MASSIVE tax increases &amp; soft, crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!",FALSE,83078,NA,2017-10-11 10:36:37,FALSE,NA,"918062778522505216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19222,FALSE,FALSE,NA,NA
"It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts",FALSE,73540,NA,2017-10-11 10:31:18,FALSE,NA,"918061437750267904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15362,FALSE,FALSE,NA,NA
"...if Congress gives us the massive tax cuts (and reform) I am asking for, those numbers will grow by leaps and bounds. #MAGA",FALSE,54248,NA,2017-10-11 10:26:50,FALSE,NA,"918060313748164608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11157,FALSE,FALSE,NA,NA
"Stock Market has increased by 5.2 Trillion dollars since the election on November 8th, a 25% increase. Lowest unemployment in 16 years and..",FALSE,78173,NA,2017-10-11 10:21:15,FALSE,NA,"918058910673760258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18002,FALSE,FALSE,NA,NA
"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!",FALSE,76566,NA,2017-10-11 01:21:43,FALSE,NA,"917923131003719681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15882,FALSE,FALSE,NA,NA
"The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be.....",FALSE,68728,NA,2017-10-11 01:15:26,FALSE,NA,"917921548677328896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16001,FALSE,FALSE,NA,NA
"My great honor to host the 2017 back-to-back #StanleyCup Champion Pittsburgh Penguins at the WH with @FLOTUS today!‚Ä¶ https://t.co/zLyNF8N3cz",FALSE,65618,NA,2017-10-10 23:29:47,TRUE,NA,"917894963832246272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14095,FALSE,FALSE,NA,NA
"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!",FALSE,62007,NA,2017-10-10 12:50:55,FALSE,NA,"917734186848579584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14656,FALSE,FALSE,NA,NA
"Highly respected author, Christopher Bedford, just came out with book, ""The Art of the Donald, Lessons from America's...."" Really good book!",FALSE,57852,NA,2017-10-10 12:13:54,FALSE,NA,"917724872905777155",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11359,FALSE,FALSE,NA,NA
"With Jemele Hill at the mike, it is no wonder ESPN ratings have ""tanked,"" in fact, tanked so badly it is the talk of the industry!",FALSE,94886,NA,2017-10-10 10:42:23,FALSE,NA,"917701841466593280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20150,FALSE,FALSE,NA,NA
"Since Congress can't get its act together on HealthCare, I will be using the power of the pen to give great HealthCare to many people - FAST",FALSE,98958,NA,2017-10-10 10:30:28,FALSE,NA,"917698839846576130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22566,FALSE,FALSE,NA,NA
"The problem with agreeing to a policy on immigration is that the Democrats don't want secure borders,they don't care about safety for U.S.A.",FALSE,86179,NA,2017-10-10 10:18:34,FALSE,NA,"917695847063805952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22148,FALSE,FALSE,NA,NA
"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!",FALSE,136996,NA,2017-10-10 10:13:47,FALSE,NA,"917694644481413120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32140,FALSE,FALSE,NA,NA
"A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag.""Stand for Anthem or sit for game!""",FALSE,164349,NA,2017-10-10 01:51:32,FALSE,NA,"917568245854605313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34220,FALSE,FALSE,NA,NA
"""President Donald J. Trump Proclaims October 9, 2017, as #ColumbusDay"" https://t.co/cbQRst4lN4",FALSE,68952,NA,2017-10-09 18:35:04,FALSE,NA,"917458408927842305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16482,FALSE,FALSE,NA,NA
"The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!",FALSE,109030,NA,2017-10-09 11:05:13,FALSE,NA,"917345200414035969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20770,FALSE,FALSE,NA,NA
"Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars &amp; getting nothing. Policy didn't work!",FALSE,107139,NA,2017-10-09 10:50:34,FALSE,NA,"917341511754436609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21445,FALSE,FALSE,NA,NA
"""The Republican Party is racking up record amounts of small dollar donations - fueled by Trump supporters.....""   @nypost  Thank you!",FALSE,75414,NA,2017-10-08 23:58:43,FALSE,NA,"917177470532636672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14646,FALSE,FALSE,NA,NA
"Nobody could have done what I‚Äôve done for #PuertoRico with so little appreciation. So much work! https://t.co/k2jAkIpfjI",FALSE,77766,NA,2017-10-08 23:37:34,FALSE,NA,"917172144710103040",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",19846,FALSE,FALSE,NA,NA
"Bob Corker gave us the Iran Deal, &amp; that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!",FALSE,80219,NA,2017-10-08 20:51:57,FALSE,NA,"917130468025348096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18316,FALSE,FALSE,NA,NA
"FEMA and first responders are working hard (yet again) on Hurricane Nate. Military helping. Very much under control!",FALSE,66085,NA,2017-10-08 19:49:32,FALSE,NA,"917114761057357824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11649,FALSE,FALSE,NA,NA
"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",FALSE,134953,NA,2017-10-08 18:16:16,FALSE,NA,"917091286607433728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28156,FALSE,FALSE,NA,NA
"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!",FALSE,66193,NA,2017-10-08 14:13:19,FALSE,NA,"917030148867682304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13711,FALSE,FALSE,NA,NA
"..my endorsement). He also wanted to be Secretary of State, I said ""NO THANKS."" He is also largely responsible for the horrendous Iran Deal!",FALSE,60681,NA,2017-10-08 14:09:00,FALSE,NA,"917029060471152640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12824,FALSE,FALSE,NA,NA
"Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without...",FALSE,69058,NA,2017-10-08 13:59:58,FALSE,NA,"917026789188399105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15180,FALSE,FALSE,NA,NA
"#LasVegasStrong #USAÌ†ºÌ∑∫Ì†ºÌ∑∏
Ì†ºÌæ•https://t.co/4iGwdL4kia",FALSE,36314,NA,2017-10-08 13:49:11,FALSE,NA,"917024076165734401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6530,FALSE,FALSE,NA,NA
"Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!",FALSE,75830,NA,2017-10-07 21:41:01,FALSE,NA,"916780428253687808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12173,FALSE,FALSE,NA,NA
"Thanks for your support! https://t.co/iqUM1RfQso",FALSE,60041,NA,2017-10-07 20:33:31,FALSE,NA,"916763438805848066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12478,FALSE,FALSE,NA,NA
"...hasn't worked, agreements violated before the ink was dry, makings fools of U.S. negotiators. Sorry, but only one thing will work!",FALSE,75693,NA,2017-10-07 19:45:10,FALSE,NA,"916751271960436737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17800,FALSE,FALSE,NA,NA
"Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......",FALSE,72656,NA,2017-10-07 19:40:17,FALSE,NA,"916750042014404608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17904,FALSE,FALSE,NA,NA
"Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl",FALSE,35708,NA,2017-10-07 19:31:42,FALSE,NA,"916747884716011521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7593,FALSE,FALSE,NA,NA
"Our great team at @FEMA is prepared for #HurricaneNate. Everyone in LA, MS, AL, and FL please listen to your local authorities &amp; be safe!",FALSE,66278,NA,2017-10-07 14:04:39,FALSE,NA,"916665576940097536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14107,FALSE,FALSE,NA,NA
".@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1",FALSE,73507,NA,2017-10-07 13:24:48,FALSE,NA,"916655548623413248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15832,FALSE,FALSE,NA,NA
"I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!",FALSE,69106,NA,2017-10-07 12:17:47,FALSE,NA,"916638685914951680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12843,FALSE,FALSE,NA,NA
"More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?",FALSE,93800,NA,2017-10-07 12:04:05,FALSE,NA,"916635236238274561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18239,FALSE,FALSE,NA,NA
"Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material, always anti-Trump! Should we get Equal Time?",FALSE,75374,NA,2017-10-07 12:00:18,FALSE,NA,"916634286811435008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14610,FALSE,FALSE,NA,NA
"...contributions. The RNC is taking in far more $'s than the Dems, and much of it by my wonderful small donors. I am working hard for them!",FALSE,66885,NA,2017-10-07 11:11:50,FALSE,NA,"916622087606980609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12406,FALSE,FALSE,NA,NA
"Can't believe I finally got a good story in the @washingtonpost. It discusses the enthusiasm of ""Trump"" voters through campaign....",FALSE,67133,NA,2017-10-07 11:05:56,FALSE,NA,"916620603741868032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13583,FALSE,FALSE,NA,NA
"Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!",FALSE,92426,NA,2017-10-06 01:58:27,FALSE,NA,"916120435762266114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25703,FALSE,FALSE,NA,NA
"Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.",FALSE,79692,NA,2017-10-05 11:50:56,FALSE,NA,"915907150333009920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18746,FALSE,FALSE,NA,NA
"Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!",FALSE,157385,NA,2017-10-05 11:09:50,FALSE,NA,"915896809536589824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36547,FALSE,FALSE,NA,NA
"Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!",FALSE,93312,NA,2017-10-05 10:59:40,FALSE,NA,"915894251967385600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23338,FALSE,FALSE,NA,NA
