"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Big win today in the House for GOP Tax Cuts and Reform, 227-205. Zero Dems, they want to raise taxes much higher, but not for our military!",FALSE,63580,NA,2017-11-17 02:57:19,FALSE,NA,"931355543096233985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12889,FALSE,FALSE,NA,NA
"Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct ‚Äî a big step toward fulfilling o‚Ä¶ https://t.co/gkn9aZ40Yf",FALSE,67687,NA,2017-11-16 20:16:15,TRUE,NA,"931254609041068032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16186,FALSE,FALSE,NA,NA
"Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Ass‚Ä¶ https://t.co/1fnmbOdhQR",FALSE,65345,NA,2017-11-16 18:13:51,TRUE,NA,"931223807037263873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",13777,FALSE,FALSE,NA,NA
"China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!",FALSE,90874,NA,2017-11-16 12:43:05,FALSE,NA,"931140567089721344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19667,FALSE,FALSE,NA,NA
"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!",FALSE,93129,NA,2017-11-16 11:34:52,FALSE,NA,"931123400810037248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17226,FALSE,FALSE,NA,NA
"To the three UCLA basketball players I say:  You're welcome, go out and give a big Thank You to President Xi Jinping of China who made.....",FALSE,88620,NA,2017-11-16 11:30:14,FALSE,NA,"931122234437046272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18149,FALSE,FALSE,NA,NA
"Big vote tomorrow in the House. Tax cuts are getting close!",FALSE,70586,NA,2017-11-16 02:14:35,FALSE,NA,"930982399202217984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12117,FALSE,FALSE,NA,NA
"Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!",FALSE,100965,NA,2017-11-16 02:11:45,FALSE,NA,"930981685658902528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23771,FALSE,FALSE,NA,NA
"It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!",FALSE,73294,NA,2017-11-15 16:52:33,FALSE,NA,"930840960346611712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15526,FALSE,FALSE,NA,NA
"...They should realize that these relationships are a good thing, not a bad thing. The U.S. is being respected again. Watch Trade!",FALSE,84730,NA,2017-11-15 16:39:16,FALSE,NA,"930837616714571776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15578,FALSE,FALSE,NA,NA
"The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China.....",FALSE,67037,NA,2017-11-15 16:35:39,FALSE,NA,"930836707095863296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14254,FALSE,FALSE,NA,NA
"Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!",FALSE,164798,NA,2017-11-15 15:11:53,FALSE,NA,"930815626460921856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",43865,FALSE,FALSE,NA,NA
"Thank you! https://t.co/EQMwv1XbiM",FALSE,47733,NA,2017-11-15 10:58:18,FALSE,NA,"930751807101562881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10444,FALSE,FALSE,NA,NA
"Thank you, working hard! https://t.co/TmNdNPBJ3m",FALSE,31898,NA,2017-11-15 10:53:42,FALSE,NA,"930750650010480640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5136,FALSE,FALSE,NA,NA
"While in the Philippines I was forced to watch @CNN, which I have not done in months, and again realized how bad, and FAKE, it is. Loser!",FALSE,135148,NA,2017-11-15 10:45:39,FALSE,NA,"930748627642998784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32697,FALSE,FALSE,NA,NA
".@foxandfriends will be showing much of our successful trip to Asia, and the friendships &amp; benefits that will endure for years to come!",FALSE,51972,NA,2017-11-15 10:40:02,FALSE,NA,"930747213659197441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9530,FALSE,FALSE,NA,NA
"Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!",FALSE,91729,NA,2017-11-15 10:30:58,FALSE,NA,"930744931609694208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16860,FALSE,FALSE,NA,NA
"Just returned from Asia after 12 very successful days. Great to be home!",FALSE,85029,NA,2017-11-15 04:42:16,FALSE,NA,"930657178544984066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11835,FALSE,FALSE,NA,NA
"THANK YOU ASIA! #USAÌ†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/FziKSbrzcu",FALSE,85776,NA,2017-11-14 17:39:54,FALSE,NA,"930490487903084544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19801,FALSE,FALSE,NA,NA
"THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREA‚Ä¶ https://t.co/qL8BBq3GOs",FALSE,55659,NA,2017-11-14 09:11:51,TRUE,NA,"930362633852735488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10563,FALSE,FALSE,NA,NA
"One of the most accurate polls last time around. But #FakeNews likes to say we‚Äôre in the 30‚Äôs. They are wrong. Some‚Ä¶ https://t.co/1zCve1fACN",FALSE,65025,NA,2017-11-14 08:07:29,TRUE,NA,"930346433177378817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",15697,FALSE,FALSE,NA,NA
"I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.",FALSE,86166,NA,2017-11-14 06:23:12,FALSE,NA,"930320191699017730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20069,FALSE,FALSE,NA,NA
"Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS, un‚Ä¶ https://t.co/ExRBdQnJru",FALSE,48040,NA,2017-11-14 05:26:45,TRUE,NA,"930305984077156352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",8561,FALSE,FALSE,NA,NA
"After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States h‚Ä¶ https://t.co/MoMNa1MUI3",FALSE,83864,NA,2017-11-14 05:20:31,TRUE,NA,"930304414564352000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",16944,FALSE,FALSE,NA,NA
"Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!",FALSE,57980,NA,2017-11-14 05:08:19,FALSE,NA,"930301344342265857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",11069,FALSE,FALSE,NA,NA
"Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!

#MakeAmericaGreatAgainÌ†ºÌ∑∫Ì†ºÌ∑∏",FALSE,77356,NA,2017-11-14 02:21:14,FALSE,NA,"930259298407419904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14587,FALSE,FALSE,NA,NA
"I am proud of the Rep. House &amp; Senate for working so hard on cutting taxes {&amp; reform.} We‚Äôre getting close! Now, ho‚Ä¶ https://t.co/bPmeYwoMhU",FALSE,77713,NA,2017-11-13 15:06:01,TRUE,NA,"930089374187950081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",16510,FALSE,FALSE,NA,NA
"Happy to announce, I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!",FALSE,69989,NA,2017-11-13 14:57:02,FALSE,NA,"930087113764327424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12687,FALSE,FALSE,NA,NA
"Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are rapidly being fulfilled.",FALSE,72776,NA,2017-11-13 12:33:24,FALSE,NA,"930050967067820032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13865,FALSE,FALSE,NA,NA
"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our cou‚Ä¶ https://t.co/n7g7Zvo9pl",FALSE,43764,NA,2017-11-13 12:29:06,TRUE,NA,"930049882949345281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8669,FALSE,FALSE,NA,NA
"Thank you! https://t.co/TD0rYcWN8C",FALSE,61864,NA,2017-11-12 14:29:22,FALSE,NA,"929717762422988801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10782,FALSE,FALSE,NA,NA
"We had a wonderful visit to Vietnam, thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gal‚Ä¶ https://t.co/s5gIKMqt50",FALSE,58677,NA,2017-11-12 11:20:20,TRUE,NA,"929670192434745344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10965,FALSE,FALSE,NA,NA
"Just landed in the Philippines after a great day of meetings and events in Hanoi, Vietnam! https://t.co/YxHRNhhPWo",FALSE,72127,NA,2017-11-12 10:21:06,FALSE,NA,"929655283181391874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10873,FALSE,FALSE,NA,NA
"Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so‚Ä¶ https://t.co/PmsWNkH4r4",FALSE,614413,NA,2017-11-12 00:48:01,TRUE,NA,"929511061954297857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",272391,FALSE,FALSE,NA,NA
"Does the Fake News Media remember when Crooked Hillary Clinton, as Secretary of State, was begging Russia to be our‚Ä¶ https://t.co/0QnLU03c03",FALSE,119519,NA,2017-11-12 00:43:36,TRUE,NA,"929509950811881472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",28717,FALSE,FALSE,NA,NA
"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, n‚Ä¶ https://t.co/tPCd8nSwY3",FALSE,158648,NA,2017-11-12 00:18:32,TRUE,NA,"929503641014112256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",39625,FALSE,FALSE,NA,NA
"Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve‚Ä¶ https://t.co/eOt8rDcpeY",FALSE,75104,NA,2017-11-12 00:16:05,TRUE,NA,"929503025512693760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",15396,FALSE,FALSE,NA,NA
"Will be doing a joint press conference in Hanoi, Vietnam then heading for final destination of trip, the Phillipines.",FALSE,58558,NA,2017-11-11 23:35:39,FALSE,NA,"929492850101940225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9544,FALSE,FALSE,NA,NA
"President Xi of China has stated that he is upping the sanctions against #NoKo. Said he wants them to denuclearize. Progress is being made.",FALSE,77952,NA,2017-11-11 23:32:25,FALSE,NA,"929492038231429120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16273,FALSE,FALSE,NA,NA
"‚ÄúPresidential Proclamation Commemorating the 50th Anniversary of the Vietnam War‚Äù 
‚û°Ô∏èhttps://t.co/hgUQP9leqK 
‚û°Ô∏è‚Ä¶ https://t.co/xZ8AWnxDEA",FALSE,57575,NA,2017-11-11 12:35:46,TRUE,NA,"929326786709807105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12492,FALSE,FALSE,NA,NA
"On this wonderful Veterans Day, I want to express the incredible gratitude of the entire American Nation to our GRE‚Ä¶ https://t.co/MhHOaVTAWC",FALSE,119171,NA,2017-11-11 12:11:53,TRUE,NA,"929320777668628480",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",31113,FALSE,FALSE,NA,NA
"On behalf of an entire nation, Happy 242nd Birthday to the men and women of the United States Marines!
#USMC242‚Ä¶ https://t.co/EDmzIuB09r",FALSE,102260,NA,2017-11-10 12:57:23,TRUE,NA,"928969836897583104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25049,FALSE,FALSE,NA,NA
